19,TCM,0,22,22,0,0,1,0,1,-
19,TCM,0,23,23,0,0,1,0,1,-
19,TCM,0,24,28,0,0,31,0,1,-
19,TCM,0,29,29,0,0,1,0,1,-
19,TCM,0,30,30,0,0,1,0,1,-
19,TCM,0,31,31,0,0,1,0,1,-
1A,TCM,0,0,9,0,0,2047,0,1,-
1A,TCM,0,10,16,0,0,255,0,1,-
1A,TCM,0,17,31,0,0,1,1,1,-
1B,TCM,0,0,23,0,0,33554431,0,1,-
1B,TCM,0,24,24,0,0,1,0,1,-
1B,TCM,0,30,30,0,0,1,0,1,-
1B,TCM,0,31,31,0,0,31,0,1,-
1C,TCM,0,0,31,0,0,4294967295,0,1,-
1D,TCM,0,0,31,0,0,4294967295,0,1,-
1E,TCM,0,0,19,0,0,1048575,0,1,-
1F,TCM,0,0,5,0,0,63,0,1,-
1F,TCM,0,6,7,0,0,3,0,1,-
20,TCM,0,0,15,1,-2048,2047,0,1,-
30,TCM,0,0,4,0,0,31,0,1,-
30,TCM,0,5,5,0,0,1,0,1,-
30,TCM,0,6,6,0,0,1,0,1,-
30,TCM,0,8,12,0,0,31,0,1,-
30,TCM,0,13,13,0,0,1,0,1,-
30,TCM,0,14,14,0,0,1,0,1,-
30,TCM,0,16,20,0,0,31,0,1,-
30,TCM,0,21,21,0,0,1,0,1,-
30,TCM,0,22,22,0,0,1,0,1,-
30,TCM,0,23,23,0,0,1,0,1,-
30,TCM,0,24,28,0,0,31,0,1,-
30,TCM,0,29,29,0,0,1,0,1,-
30,TCM,0,30,30,0,0,1,0,1,-
30,TCM,0,31,31,0,0,1,0,1,-
31,TCM,0,0,4,0,0,31,0,1,-
31,TCM,0,5,5,0,0,1,0,1,-
31,TCM,0,6,6,0,0,1,0,1,-
31,TCM,0,8,12,0,0,31,0,1,-
31,TCM,0,13,13,0,0,1,0,1,-
31,TCM,0,14,14,0,0,1,0,1,-
31,TCM,0,16,20,0,0,31,0,1,-
31,TCM,0,21,21,0,0,1,0,1,-
31,TCM,0,22,22,0,0,1,0,1,-
31,TCM,0,23,23,0,0,1,0,1,-
31,TCM,0,24,28,0,0,31,0,1,-
31,TCM,0,29,29,0,0,1,0,1,-
31,TCM,0,30,30,0,0,1,0,1,-
31,TCM,0,31,31,0,0,1,0,1,-
32,TCM,0,0,4,0,0,31,0,1,-
32,TCM,0,5,5,0,0,1,0,1,-
32,TCM,0,6,6,0,0,1,0,1,-
32,TCM,0,8,12,0,0,31,0,1,-
32,TCM,0,13,13,0,0,1,0,1,-
32,TCM,0,14,14,0,0,1,0,1,-
32,TCM,0,16,20,0,0,31,0,1,-
32,TCM,0,21,21,0,0,1,0,1,-
32,TCM,0,22,22,0,0,1,0,1,-
32,TCM,0,23,23,0,0,1,0,1,-
32,TCM,0,24,28,0,0,31,0,1,-
32,TCM,0,29,29,0,0,1,0,1,-
32,TCM,0,30,30,0,0,1,0,1,-
32,TCM,0,31,31,0,0,1,0,1,-
33,TCM,0,0,4,0,0,31,0,1,-
33,TCM,0,5,5,0,0,1,0,1,-
33,TCM,0,6,6,0,0,1,0,1,-
33,TCM,0,8,12,0,0,31,0,1,-
33,TCM,0,13,13,0,0,1,0,1,-
33,TCM,0,14,14,0,0,1,0,1,-
33,TCM,0,16,20,0,0,31,0,1,-
33,TCM,0,21,21,0,0,1,0,1,-
33,TCM,0,22,22,0,0,1,0,1,-
33,TCM,0,23,23,0,0,1,0,1,-
33,TCM,0,24,28,0,0,31,0,1,-
33,TCM,0,29,29,0,0,1,0,1,-
33,TCM,0,30,30,0,0,1,0,1,-
33,TCM,0,31,31,0,0,1,0,1,-
34,TCM,0,0,4,0,0,31,0,1,-
34,TCM,0,5,5,0,0,1,0,1,-
34,TCM,0,6,6,0,0,1,0,1,-
34,TCM,0,8,12,0,0,31,0,1,-
34,TCM,0,13,13,0,0,1,0,1,-
34,TCM,0,14,14,0,0,1,0,1,-
34,TCM,0,16,20,0,0,31,0,1,-
34,TCM,0,21,21,0,0,1,0,1,-
34,TCM,0,22,22,0,0,1,0,1,-
34,TCM,0,23,23,0,0,1,0,1,-
34,TCM,0,24,28,0,0,31,0,1,-
34,TCM,0,29,29,0,0,1,0,1,-
34,TCM,0,30,30,0,0,1,0,1,-
34,TCM,0,31,31,0,0,1,0,1,-
35,TCM,0,0,4,0,0,31,0,1,-
35,TCM,0,5,5,0,0,1,0,1,-
35,TCM,0,6,6,0,0,1,0,1,-
35,TCM,0,8,12,0,0,31,0,1,-
35,TCM,0,13,13,0,0,1,0,1,-
35,TCM,0,14,14,0,0,1,0,1,-
35,TCM,0,16,20,0,0,31,0,1,-
35,TCM,0,21,21,0,0,1,0,1,-
35,TCM,0,22,22,0,0,1,0,1,-
35,TCM,0,23,23,0,0,1,0,1,-
35,TCM,0,24,28,0,0,31,0,1,-
35,TCM,0,29,29,0,0,1,0,1,-
35,TCM,0,30,30,0,0,1,0,1,-
35,TCM,0,31,31,0,0,1,0,1,-
36,TCM,0,0,4,0,0,31,0,1,-
36,TCM,0,5,5,0,0,1,0,1,-
36,TCM,0,6,6,0,0,1,0,1,-
36,TCM,0,8,12,0,0,31,0,1,-
36,TCM,0,13,13,0,0,1,0,1,-
36,TCM,0,14,14,0,0,1,0,1,-
36,TCM,0,16,20,0,0,31,0,1,-
36,TCM,0,21,21,0,0,1,0,1,-
36,TCM,0,22,22,0,0,1,0,1,-
36,TCM,0,23,23,0,0,1,0,1,-
36,TCM,0,24,28,0,0,31,0,1,-
36,TCM,0,29,29,0,0,1,0,1,-
36,TCM,0,30,30,0,0,1,0,1,-
36,TCM,0,31,31,0,0,1,0,1,-
37,TCM,0,0,4,0,0,31,0,1,-
37,TCM,0,5,5,0,0,1,0,1,-
37,TCM,0,6,6,0,0,1,0,1,-
37,TCM,0,8,12,0,0,31,0,1,-
37,TCM,0,13,13,0,0,1,0,1,-
37,TCM,0,14,14,0,0,1,0,1,-
37,TCM,0,16,20,0,0,31,0,1,-
37,TCM,0,21,21,0,0,1,0,1,-
37,TCM,0,22,22,0,0,1,0,1,-
37,TCM,0,23,23,0,0,1,0,1,-
37,TCM,0,24,28,0,0,31,0,1,-
37,TCM,0,29,29,0,0,1,0,1,-
37,TCM,0,30,30,0,0,1,0,1,-
37,TCM,0,31,31,0,0,1,0,1,-
38,TCM,0,0,4,0,0,31,0,1,-
38,TCM,0,5,5,0,0,1,0,1,-
38,TCM,0,6,6,0,0,1,0,1,-
38,TCM,0,8,12,0,0,31,0,1,-
38,TCM,0,13,13,0,0,1,0,1,-
38,TCM,0,14,14,0,0,1,0,1,-
38,TCM,0,16,20,0,0,31,0,1,-
38,TCM,0,21,21,0,0,1,0,1,-
38,TCM,0,22,22,0,0,1,0,1,-
38,TCM,0,23,23,0,0,1,0,1,-
38,TCM,0,24,28,0,0,31,0,1,-
38,TCM,0,29,29,0,0,1,0,1,-
38,TCM,0,30,30,0,0,1,0,1,-
38,TCM,0,31,31,0,0,1,0,1,-
39,TCM,0,0,4,0,0,31,0,1,-
39,TCM,0,5,5,0,0,1,0,1,-
39,TCM,0,6,6,0,0,1,0,1,-
39,TCM,0,8,12,0,0,31,0,1,-
39,TCM,0,13,13,0,0,1,0,1,-
39,TCM,0,14,14,0,0,1,0,1,-
39,TCM,0,16,20,0,0,31,0,1,-
39,TCM,0,21,21,0,0,1,0,1,-
39,TCM,0,22,22,0,0,1,0,1,-
39,TCM,0,23,23,0,0,1,0,1,-
39,TCM,0,24,28,0,0,31,0,1,-
39,TCM,0,29,29,0,0,1,0,1,-
39,TCM,0,30,30,0,0,1,0,1,-
39,TCM,0,31,31,0,0,1,0,1,-
3A,TCM,0,0,9,0,0,2047,0,1,-
3A,TCM,0,10,16,0,0,255,0,1,-
3A,TCM,0,17,31,0,0,1,1,1,-
50,TCM,0,0,3,0,0,7,0,1,-
60,TCM,0,0,14,0,0,32767,0,x/128,x
61,TCM,0,0,31,0,0,4294967295,0,1,-
62,TCM,0,0,14,0,0,32767,0,x/128,x
63,TCM,0,0,31,0,0,4294967295,0,1,-
64,TCM,0,0,14,0,0,32767,0,x/128,x
65,TCM,0,0,31,0,0,4294967295,0,1,-
66,TCM,0,0,14,0,0,32767,0,x/128,x
67,TCM,0,0,31,0,0,4294967295,0,1,-
68,TCM,0,0,14,0,0,32767,0,x/128,x
69,TCM,0,0,31,0,0,4294967295,0,1,-
6A,TCM,0,0,1,0,0,3,0,1,-
6A,TCM,0,2,2,0,0,1,0,1,-
6A,TCM,0,3,4,0,0,3,0,1,-
6A,TCM,0,5,5,0,0,1,0,1,-
6A,TCM,0,6,7,0,0,3,0,1,-
6A,TCM,0,8,8,0,0,1,0,1,-
6A,TCM,0,9,10,0,0,3,0,1,-
6A,TCM,0,11,11,0,0,1,0,1,-
6A,TCM,0,12,13,0,0,3,0,1,-
6A,TCM,0,14,14,0,0,1,0,1,-
70,TCM,0,0,31,0,0,4294967295,0,1,-
71,TCM,0,0,31,0,0,4294967295,0,1,-
72,TCM,0,0,31,0,0,4294967295,0,1,-
73,TCM,0,0,31,0,0,4294967295,0,1,-
74,TCM,0,0,31,0,0,4294967295,0,1,-
75,TCM,0,0,31,0,0,4294967295,0,1,-
76,TCM,0,0,31,0,0,4294967295,0,1,-
77,TCM,0,0,31,0,0,4294967295,0,1,-
78,TCM,0,0,31,0,0,4294967295,0,1,-
79,TCM,0,0,31,0,0,4294967295,0,1,-
7A,TCM,0,0,31,0,0,4294967295,0,1,-
7B,TCM,0,0,31,0,0,4294967295,0,1,-
7C,TCM,0,0,31,0,0,4294967295,0,1,-
7D,TCM,0,0,31,0,0,4294967295,0,1,-
7E,TCM,0,0,31,0,0,4294967295,0,1,-
D8,TCM,0,0,3,0,0,2,0,1,-
D8,TCM,0,4,7,0,0,2,0,1,-
D8,TCM,0,8,15,0,0,1,1,1,-
D8,TCM,0,16,19,0,0,2,0,1,-
D8,TCM,0,20,25,0,0,1,1,1,-
D9,TCM,0,0,31,0,0,4294967295,0,1,-
DA,TCM,0,0,3,0,0,15,0,1,-
DA,TCM,0,4,7,0,0,15,0,1,-
DA,TCM,0,8,11,0,0,15,0,1,-
DA,TCM,0,12,15,0,0,15,0,1,-
DA,TCM,0,16,19,0,0,15,0,1,-
DA,TCM,0,20,23,0,0,15,0,1,-
DA,TCM,0,24,27,0,0,15,0,1,-
DA,TCM,0,28,31,0,0,15,0,1,-
DB,TCM,0,0,31,0,0,4294967295,0,1,-
DC,TCM,0,0,31,0,0,4294967295,0,1,-
DD,TCM,0,0,31,0,0,4294967295,0,1,-
DE,TCM,0,0,31,0,0,4294967295,0,1,-
DF,TCM,0,0,15,0,0,65535,0,1,-
DF,TCM,0,16,31,0,0,65535,0,1,-
E0,TCM,0,0,11,0,0,3563,0,1,-
E0,TCM,0,16,27,0,0,3563,0,1,-
E1,TCM,0,0,0,15,0,0,65535,0,1,-
E1,TCM,0,16,23,0,0,255,0,1,-
E1,TCM,0,24,31,0,0,255,0,1,-
E3,TCM,0,0,11,0,0,3563,0,1,-
E4,TCM,0,0,31,0,0,4294967295,0,1,-
E8,TCM,0,0,9,0,0,1,1,1,-
E8,TCM,0,16,19,0,0,2,0,1,-
E8,TCM,0,20,23,0,0,2,0,1,-
E8,TCM,0,24,27,0,0,15,0,1,-
E8,TCM,0,28,31,0,0,2,0,1,-
E9,TCM,0,0,31,0,0,4294967295,0,1,-
EA,TCM,0,0,11,0,0,3563,0,1,-
EB,TCM,0,0,15,0,0,65535,0,1,-
EB,TCM,0,16,31,0,0,65535,0,1,-
EC,TCM,0,0,31,0,0,4294967295,0,1,-
ED,TCM,0,0,31,0,0,4294967295,0,1,-
EE,TCM,0,0,31,0,0,4294967295,0,1,-
EF,TCM,0,0,15,0,0,65535,0,1,-
F0,TCM,0,0,31,0,0,4294967295,0,1,-
F1,TCM,0,0,31,0,0,4294967295,0,1,-
F7,TCM,0,0,31,0,0,4294967295,0,1,-
FC,TCM,0,0,31,0,0,65535,0,x*503.975/ 65536-273.15,x
FD,TCM,0,0,31,0,0,65535,0,x*3 / 65536.0,x
FE,TCM,0,0,31,0,0,65535,0,x*3/65536.0,x
FF,TCM,0,0,31,0,0,4294967295,0,1,-
00,PMA0,0,0,7,0,0,255,0,1,-
00,PMA0,0,8,8,0,0,1,0,1,-
01,PMA0,0,0,11,1,-2048,2047,0,1,-
01,PMA0,0,12,12,0,0,1,0,1,-
02,PMA0,0,0,11,1,-2048,2047,0,1,-
02,PMA0,0,12,12,0,0,1,0,1,-
03,PMA0,0,0,11,1,-2048,2047,0,1,-
03,PMA0,0,12,12,0,0,1,0,1,-
04,PMA0,0,0,11,1,-2048,2047,0,1,-
04,PMA0,0,12,12,0,0,1,0,1,-
05,PMA0,0,0,11,1,-2048,2047,0,1,-
05,PMA0,0,12,12,0,0,1,0,1,-
06,PMA0,0,0,11,1,-2048,2047,0,1,-
06,PMA0,0,12,12,0,0,1,0,1,-
07,PMA0,0,0,11,1,-2048,2047,0,1,-
07,PMA0,0,12,12,0,0,1,0,1,-
08,PMA0,0,0,11,1,-2048,2047,0,1,-
08,PMA0,0,12,12,0,0,1,0,1,-
09,PMA0,0,0,11,1,-2048,2047,0,1,-
09,PMA0,0,12,12,0,0,1,0,1,-
0A,PMA0,0,0,11,1,-2048,2047,0,1,-
0A,PMA0,0,12,12,0,0,1,0,1,-
0B,PMA0,0,0,11,1,-2048,2047,0,1,-
0B,PMA0,0,12,12,0,0,1,0,1,-
0C,PMA0,0,0,11,1,-2048,2047,0,1,-
0C,PMA0,0,12,12,0,0,1,0,1,-
0D,PMA0,1,0,11,0,0,4095,0,1,-
0E,PMA0,1,0,11,0,0,4095,0,1,-
0F,PMA0,1,0,11,0,0,4095,0,1,-
10,PMA0,1,0,11,0,0,4095,0,1,-
11,PMA0,1,0,11,0,0,4095,0,1,-
12,PMA0,1,0,11,0,0,4095,0,1,-
13,PMA0,1,0,11,0,0,4095,0,1,-
14,PMA0,1,0,11,0,0,4095,0,1,-
15,PMA0,1,0,11,0,0,4095,0,1,-
16,PMA0,1,0,11,0,0,4095,0,1,-
17,PMA0,1,0,11,0,0,4095,0,1,-
18,PMA0,1,0,11,0,0,4095,0,1,-
19,PMA0,1,0,11,0,0,4095,0,1,-
1A,PMA0,1,0,11,0,0,4095,0,1,-
1B,PMA0,1,0,11,0,0,4095,0,1,-
1C,PMA0,1,0,11,0,0,4095,0,1,-
1D,PMA0,1,0,11,0,0,4095,0,1,-
1E,PMA0,1,0,11,0,0,4095,0,1,-
1F,PMA0,1,0,11,0,0,4095,0,1,-
20,PMA0,1,0,11,0,0,4095,0,1,-
21,PMA0,1,0,11,0,0,4095,0,1,-
22,PMA0,1,0,11,0,0,4095,0,1,-
23,PMA0,1,0,11,0,0,4095,0,1,-
24,PMA0,1,0,11,0,0,4095,0,1,-
25,PMA0,0,0,11,0,0,4095,0,1,-
26,PMA0,0,0,11,0,0,4095,0,1,-
27,PMA0,0,0,11,0,0,4095,0,1,-
28,PMA0,0,0,11,0,0,4095,0,1,-
29,PMA0,0,0,11,0,0,4095,0,1,-
2A,PMA0,0,0,11,0,0,4095,0,1,-
2B,PMA0,0,0,11,0,0,4095,0,1,-
2C,PMA0,0,0,11,0,0,4095,0,1,-
2D,PMA0,0,0,11,0,0,4095,0,1,-
2E,PMA0,0,0,11,0,0,4095,0,1,-
2F,PMA0,0,0,11,0,0,4095,0,1,-
30,PMA0,0,0,11,0,0,4095,0,1,-
31,PMA0,0,0,11,0,0,4095,0,1,-
32,PMA0,0,0,11,0,0,4095,0,1,-
33,PMA0,0,0,11,0,0,4095,0,1,-
34,PMA0,0,0,11,0,0,4095,0,1,-
35,PMA0,0,0,11,0,0,4095,0,1,-
36,PMA0,0,0,11,0,0,4095,0,1,-
37,PMA0,0,0,11,0,0,4095,0,1,-
38,PMA0,0,0,11,0,0,4095,0,1,-
39,PMA0,0,0,11,0,0,4095,0,1,-
3A,PMA0,0,0,11,0,0,4095,0,1,-
3B,PMA0,0,0,11,0,0,4095,0,1,-
3C,PMA0,0,0,11,0,0,4095,0,1,-
3D,PMA0,0,0,11,0,0,4095,0,1,-
3D,PMA0,0,12,15,0,0,15,0,1,-
3E,PMA0,1,0,7,1,-28,28,0,1,-
3E,PMA0,1,8,15,1,-28,28,0,1,-
3F,PMA0,1,0,7,1,-28,28,0,1,-
40,PMA0,1,0,6,0,0,127,0,1,-
40,PMA0,1,8,13,0,0,127,0,1,-
41,PMA0,1,0,6,0,0,127,0,1,-
41,PMA0,1,8,13,0,0,127,0,1,-
42,PMA0,1,0,6,0,0,127,0,1,-
42,PMA0,1,8,13,0,0,127,0,1,-
43,PMA0,1,0,6,0,0,127,0,1,-
43,PMA0,1,8,13,0,0,127,0,1,-
44,PMA0,1,0,6,0,0,127,0,1,-
44,PMA0,1,8,13,0,0,127,0,1,-
45,PMA0,1,0,6,0,0,127,0,1,-
45,PMA0,1,8,13,0,0,127,0,1,-
46,PMA0,1,0,6,0,0,127,0,1,-
46,PMA0,1,8,13,0,0,127,0,1,-
47,PMA0,1,0,6,0,0,127,0,1,-
47,PMA0,1,8,13,0,0,127,0,1,-
48,PMA0,1,0,6,0,0,127,0,1,-
48,PMA0,1,8,13,0,0,127,0,1,-
49,PMA0,1,0,6,0,0,127,0,1,-
49,PMA0,1,8,13,0,0,127,0,1,-
4A,PMA0,1,0,6,0,0,127,0,1,-
4A,PMA0,1,8,13,0,0,127,0,1,-
4B,PMA0,1,0,6,0,0,127,0,1,-
4B,PMA0,1,8,13,0,0,127,0,1,-
4C,PMA0,1,0,15,0,0,65535,0,1,-
4D,PMA0,1,0,15,0,0,65535,0,1,-
4E,PMA0,1,0,15,0,0,65535,0,1,-
4F,PMA0,1,0,15,0,0,65535,0,1,-
50,PMA0,1,0,15,0,0,65535,0,1,-
51,PMA0,1,0,15,0,0,65535,0,1,-
52,PMA0,1,0,15,0,0,65535,0,1,-
53,PMA0,1,0,15,0,0,65535,0,1,-
54,PMA0,1,0,15,0,0,65535,0,1,-
55,PMA0,1,0,15,0,0,65535,0,1,-
56,PMA0,1,0,15,0,0,65535,0,1,-
57,PMA0,1,0,15,0,0,65535,0,1,-
58,PMA0,1,0,15,0,0,65535,0,1,-
59,PMA0,1,0,15,0,0,65535,0,1,-
5A,PMA0,1,0,15,0,0,65535,0,1,-
5B,PMA0,1,0,15,0,0,65535,0,1,-
5C,PMA0,1,0,15,0,0,65535,0,1,-
5D,PMA0,1,0,15,0,0,65535,0,1,-
5E,PMA0,1,0,15,0,0,65535,0,1,-
5F,PMA0,1,0,15,0,0,65535,0,1,-
60,PMA0,1,0,15,0,0,65535,0,1,-
61,PMA0,1,0,15,0,0,65535,0,1,-
62,PMA0,1,0,15,0,0,65535,0,1,-
63,PMA0,1,0,15,0,0,65535,0,1,-
64,PMA0,0,0,15,1,-32768,32767,0,1,-
65,PMA0,0,0,15,1,-32768,32767,0,1,-
66,PMA0,0,0,15,1,-32768,32767,0,1,-
67,PMA0,0,0,15,1,-32768,32767,0,1,-
68,PMA0,0,0,15,1,-32768,32767,0,1,-
69,PMA0,0,0,15,1,-32768,32767,0,1,-
6A,PMA0,0,0,15,1,-32768,32767,0,1,-
6B,PMA0,0,0,15,1,-32768,32767,0,1,-
6C,PMA0,0,0,15,1,-32768,32767,0,1,-
6D,PMA0,0,0,15,1,-32768,32767,0,1,-
6E,PMA0,0,0,15,1,-32768,32767,0,1,-
6F,PMA0,0,0,15,1,-32768,32767,0,1,-
70,PMA0,0,0,15,1,-32768,32767,0,1,-
71,PMA0,0,0,15,1,-32768,32767,0,1,-
72,PMA0,0,0,15,1,-32768,32767,0,1,-
73,PMA0,0,0,15,1,-32768,32767,0,1,-
74,PMA0,0,0,15,1,-32768,32767,0,1,-
75,PMA0,0,0,15,1,-32768,32767,0,1,-
76,PMA0,0,0,15,1,-32768,32767,0,1,-
77,PMA0,0,0,15,1,-32768,32767,0,1,-
78,PMA0,0,0,15,1,-32768,32767,0,1,-
79,PMA0,0,0,15,1,-32768,32767,0,1,-
7A,PMA0,0,0,15,1,-32768,32767,0,1,-
