12,0,0,23,23,0,0,1,0,1,-
12,0,0,24,28,0,0,31,0,1,-
12,0,0,29,29,0,0,1,0,1,-
12,0,0,30,30,0,0,1,0,1,-
12,0,0,31,31,0,0,1,0,1,-
13,0,0,0,4,0,0,31,0,1,-
13,0,0,5,5,0,0,1,0,1,-
13,0,0,6,6,0,0,1,0,1,-
13,0,0,8,12,0,0,31,0,1,-
13,0,0,13,13,0,0,1,0,1,-
13,0,0,14,14,0,0,1,0,1,-
13,0,0,16,20,0,0,31,0,1,-
13,0,0,21,21,0,0,1,0,1,-
13,0,0,22,22,0,0,1,0,1,-
13,0,0,23,23,0,0,1,0,1,-
13,0,0,24,28,0,0,31,0,1,-
13,0,0,29,29,0,0,1,0,1,-
13,0,0,30,30,0,0,1,0,1,-
13,0,0,31,31,0,0,1,0,1,-
14,0,0,0,4,0,0,31,0,1,-
14,0,0,5,5,0,0,1,0,1,-
14,0,0,6,6,0,0,1,0,1,-
14,0,0,8,12,0,0,31,0,1,-
14,0,0,13,13,0,0,1,0,1,-
14,0,0,14,14,0,0,1,0,1,-
14,0,0,16,20,0,0,31,0,1,-
14,0,0,21,21,0,0,1,0,1,-
14,0,0,22,22,0,0,1,0,1,-
14,0,0,23,23,0,0,1,0,1,-
14,0,0,24,28,0,0,31,0,1,-
14,0,0,29,29,0,0,1,0,1,-
14,0,0,30,30,0,0,1,0,1,-
14,0,0,31,31,0,0,1,0,1,-
15,0,0,0,4,0,0,31,0,1,-
15,0,0,5,5,0,0,1,0,1,-
15,0,0,6,6,0,0,1,0,1,-
15,0,0,8,12,0,0,31,0,1,-
15,0,0,13,13,0,0,1,0,1,-
15,0,0,14,14,0,0,1,0,1,-
15,0,0,16,20,0,0,31,0,1,-
15,0,0,21,21,0,0,1,0,1,-
15,0,0,22,22,0,0,1,0,1,-
15,0,0,23,23,0,0,1,0,1,-
15,0,0,24,28,0,0,31,0,1,-
15,0,0,29,29,0,0,1,0,1,-
15,0,0,30,30,0,0,1,0,1,-
15,0,0,31,31,0,0,1,0,1,-
16,0,0,0,4,0,0,31,0,1,-
16,0,0,5,5,0,0,1,0,1,-
16,0,0,6,6,0,0,1,0,1,-
16,0,0,8,12,0,0,31,0,1,-
16,0,0,13,13,0,0,1,0,1,-
16,0,0,14,14,0,0,1,0,1,-
16,0,0,16,20,0,0,31,0,1,-
16,0,0,21,21,0,0,1,0,1,-
16,0,0,22,22,0,0,1,0,1,-
16,0,0,23,23,0,0,1,0,1,-
16,0,0,24,28,0,0,31,0,1,-
16,0,0,29,29,0,0,1,0,1,-
16,0,0,30,30,0,0,1,0,1,-
16,0,0,31,31,0,0,1,0,1,-
17,0,0,0,4,0,0,31,0,1,-
17,0,0,5,5,0,0,1,0,1,-
17,0,0,6,6,0,0,1,0,1,-
17,0,0,8,12,0,0,31,0,1,-
17,0,0,13,13,0,0,1,0,1,-
17,0,0,14,14,0,0,1,0,1,-
17,0,0,16,20,0,0,31,0,1,-
17,0,0,21,21,0,0,1,0,1,-
17,0,0,22,22,0,0,1,0,1,-
17,0,0,23,23,0,0,1,0,1,-
17,0,0,24,28,0,0,31,0,1,-
17,0,0,29,29,0,0,1,0,1,-
17,0,0,30,30,0,0,1,0,1,-
17,0,0,31,31,0,0,1,0,1,-
18,0,0,0,4,0,0,31,0,1,-
18,0,0,5,5,0,0,1,0,1,-
18,0,0,6,6,0,0,1,0,1,-
18,0,0,8,12,0,0,31,0,1,-
18,0,0,13,13,0,0,1,0,1,-
18,0,0,14,14,0,0,1,0,1,-
18,0,0,16,20,0,0,31,0,1,-
18,0,0,21,21,0,0,1,0,1,-
18,0,0,22,22,0,0,1,0,1,-
18,0,0,23,23,0,0,1,0,1,-
18,0,0,24,28,0,0,31,0,1,-
18,0,0,29,29,0,0,1,0,1,-
18,0,0,30,30,0,0,1,0,1,-
18,0,0,31,31,0,0,1,0,1,-
19,0,0,0,4,0,0,31,0,1,-
19,0,0,5,5,0,0,1,0,1,-
19,0,0,6,6,0,0,1,0,1,-
19,0,0,8,12,0,0,31,0,1,-
19,0,0,13,13,0,0,1,0,1,-
19,0,0,14,14,0,0,1,0,1,-
19,0,0,16,20,0,0,31,0,1,-
19,0,0,21,21,0,0,1,0,1,-
19,0,0,22,22,0,0,1,0,1,-
19,0,0,23,23,0,0,1,0,1,-
19,0,0,24,28,0,0,31,0,1,-
19,0,0,29,29,0,0,1,0,1,-
19,0,0,30,30,0,0,1,0,1,-
19,0,0,31,31,0,0,1,0,1,-
1A,0,0,0,9,0,0,2047,0,1,-
1A,0,0,10,16,0,0,255,0,1,-
1A,0,0,17,31,0,0,1,1,1,-
1B,0,0,0,23,0,0,33554431,0,1,-
1B,0,0,24,24,0,0,1,0,1,-
1B,0,0,30,30,0,0,1,0,1,-
1B,0,0,31,31,0,0,31,0,1,-
1C,0,0,0,31,0,0,4294967295,0,1,-
1D,0,0,0,31,0,0,4294967295,0,1,-
1E,0,0,0,19,0,0,1048575,0,1,-
1F,0,0,0,5,0,0,63,0,1,-
1F,0,0,6,7,0,0,3,0,1,-
20,0,0,0,15,1,-2048,2047,0,1,-
30,0,0,0,4,0,0,31,0,1,-
30,0,0,5,5,0,0,1,0,1,-
30,0,0,6,6,0,0,1,0,1,-
30,0,0,8,12,0,0,31,0,1,-
30,0,0,13,13,0,0,1,0,1,-
30,0,0,14,14,0,0,1,0,1,-
30,0,0,16,20,0,0,31,0,1,-
30,0,0,21,21,0,0,1,0,1,-
30,0,0,22,22,0,0,1,0,1,-
30,0,0,23,23,0,0,1,0,1,-
30,0,0,24,28,0,0,31,0,1,-
30,0,0,29,29,0,0,1,0,1,-
30,0,0,30,30,0,0,1,0,1,-
30,0,0,31,31,0,0,1,0,1,-
31,0,0,0,4,0,0,31,0,1,-
31,0,0,5,5,0,0,1,0,1,-
31,0,0,6,6,0,0,1,0,1,-
31,0,0,8,12,0,0,31,0,1,-
31,0,0,13,13,0,0,1,0,1,-
31,0,0,14,14,0,0,1,0,1,-
31,0,0,16,20,0,0,31,0,1,-
31,0,0,21,21,0,0,1,0,1,-
31,0,0,22,22,0,0,1,0,1,-
31,0,0,23,23,0,0,1,0,1,-
31,0,0,24,28,0,0,31,0,1,-
31,0,0,29,29,0,0,1,0,1,-
31,0,0,30,30,0,0,1,0,1,-
31,0,0,31,31,0,0,1,0,1,-
32,0,0,0,4,0,0,31,0,1,-
32,0,0,5,5,0,0,1,0,1,-
32,0,0,6,6,0,0,1,0,1,-
32,0,0,8,12,0,0,31,0,1,-
32,0,0,13,13,0,0,1,0,1,-
32,0,0,14,14,0,0,1,0,1,-
32,0,0,16,20,0,0,31,0,1,-
32,0,0,21,21,0,0,1,0,1,-
32,0,0,22,22,0,0,1,0,1,-
32,0,0,23,23,0,0,1,0,1,-
32,0,0,24,28,0,0,31,0,1,-
32,0,0,29,29,0,0,1,0,1,-
32,0,0,30,30,0,0,1,0,1,-
32,0,0,31,31,0,0,1,0,1,-
33,0,0,0,4,0,0,31,0,1,-
33,0,0,5,5,0,0,1,0,1,-
33,0,0,6,6,0,0,1,0,1,-
33,0,0,8,12,0,0,31,0,1,-
33,0,0,13,13,0,0,1,0,1,-
33,0,0,14,14,0,0,1,0,1,-
33,0,0,16,20,0,0,31,0,1,-
33,0,0,21,21,0,0,1,0,1,-
33,0,0,22,22,0,0,1,0,1,-
33,0,0,23,23,0,0,1,0,1,-
33,0,0,24,28,0,0,31,0,1,-
33,0,0,29,29,0,0,1,0,1,-
33,0,0,30,30,0,0,1,0,1,-
33,0,0,31,31,0,0,1,0,1,-
34,0,0,0,4,0,0,31,0,1,-
34,0,0,5,5,0,0,1,0,1,-
34,0,0,6,6,0,0,1,0,1,-
34,0,0,8,12,0,0,31,0,1,-
34,0,0,13,13,0,0,1,0,1,-
34,0,0,14,14,0,0,1,0,1,-
34,0,0,16,20,0,0,31,0,1,-
34,0,0,21,21,0,0,1,0,1,-
34,0,0,22,22,0,0,1,0,1,-
34,0,0,23,23,0,0,1,0,1,-
34,0,0,24,28,0,0,31,0,1,-
34,0,0,29,29,0,0,1,0,1,-
34,0,0,30,30,0,0,1,0,1,-
34,0,0,31,31,0,0,1,0,1,-
35,0,0,0,4,0,0,31,0,1,-
35,0,0,5,5,0,0,1,0,1,-
35,0,0,6,6,0,0,1,0,1,-
35,0,0,8,12,0,0,31,0,1,-
35,0,0,13,13,0,0,1,0,1,-
35,0,0,14,14,0,0,1,0,1,-
35,0,0,16,20,0,0,31,0,1,-
35,0,0,21,21,0,0,1,0,1,-
35,0,0,22,22,0,0,1,0,1,-
35,0,0,23,23,0,0,1,0,1,-
35,0,0,24,28,0,0,31,0,1,-
35,0,0,29,29,0,0,1,0,1,-
35,0,0,30,30,0,0,1,0,1,-
35,0,0,31,31,0,0,1,0,1,-
36,0,0,0,4,0,0,31,0,1,-
36,0,0,5,5,0,0,1,0,1,-
36,0,0,6,6,0,0,1,0,1,-
36,0,0,8,12,0,0,31,0,1,-
36,0,0,13,13,0,0,1,0,1,-
36,0,0,14,14,0,0,1,0,1,-
36,0,0,16,20,0,0,31,0,1,-
36,0,0,21,21,0,0,1,0,1,-
36,0,0,22,22,0,0,1,0,1,-
36,0,0,23,23,0,0,1,0,1,-
36,0,0,24,28,0,0,31,0,1,-
36,0,0,29,29,0,0,1,0,1,-
36,0,0,30,30,0,0,1,0,1,-
36,0,0,31,31,0,0,1,0,1,-
37,0,0,0,4,0,0,31,0,1,-
37,0,0,5,5,0,0,1,0,1,-
37,0,0,6,6,0,0,1,0,1,-
37,0,0,8,12,0,0,31,0,1,-
37,0,0,13,13,0,0,1,0,1,-
37,0,0,14,14,0,0,1,0,1,-
37,0,0,16,20,0,0,31,0,1,-
37,0,0,21,21,0,0,1,0,1,-
37,0,0,22,22,0,0,1,0,1,-
37,0,0,23,23,0,0,1,0,1,-
37,0,0,24,28,0,0,31,0,1,-
37,0,0,29,29,0,0,1,0,1,-
37,0,0,30,30,0,0,1,0,1,-
37,0,0,31,31,0,0,1,0,1,-
38,0,0,0,4,0,0,31,0,1,-
38,0,0,5,5,0,0,1,0,1,-
38,0,0,6,6,0,0,1,0,1,-
38,0,0,8,12,0,0,31,0,1,-
38,0,0,13,13,0,0,1,0,1,-
38,0,0,14,14,0,0,1,0,1,-
38,0,0,16,20,0,0,31,0,1,-
38,0,0,21,21,0,0,1,0,1,-
38,0,0,22,22,0,0,1,0,1,-
38,0,0,23,23,0,0,1,0,1,-
38,0,0,24,28,0,0,31,0,1,-
38,0,0,29,29,0,0,1,0,1,-
38,0,0,30,30,0,0,1,0,1,-
38,0,0,31,31,0,0,1,0,1,-
39,0,0,0,4,0,0,31,0,1,-
39,0,0,5,5,0,0,1,0,1,-
39,0,0,6,6,0,0,1,0,1,-
39,0,0,8,12,0,0,31,0,1,-
39,0,0,13,13,0,0,1,0,1,-
39,0,0,14,14,0,0,1,0,1,-
39,0,0,16,20,0,0,31,0,1,-
39,0,0,21,21,0,0,1,0,1,-
39,0,0,22,22,0,0,1,0,1,-
39,0,0,23,23,0,0,1,0,1,-
39,0,0,24,28,0,0,31,0,1,-
39,0,0,29,29,0,0,1,0,1,-
39,0,0,30,30,0,0,1,0,1,-
39,0,0,31,31,0,0,1,0,1,-
3A,0,0,0,9,0,0,2047,0,1,-
3A,0,0,10,16,0,0,255,0,1,-
3A,0,0,17,31,0,0,1,1,1,-
50,0,0,0,3,0,0,7,0,1,-
60,0,0,0,14,0,0,32767,0,x/128,x
61,0,0,0,31,0,0,4294967295,0,1,-
62,0,0,0,14,0,0,32767,0,x/128,x
63,0,0,0,31,0,0,4294967295,0,1,-
64,0,0,0,14,0,0,32767,0,x/128,x
65,0,0,0,31,0,0,4294967295,0,1,-
66,0,0,0,14,0,0,32767,0,x/128,x
67,0,0,0,31,0,0,4294967295,0,1,-
68,0,0,0,14,0,0,32767,0,x/128,x
69,0,0,0,31,0,0,4294967295,0,1,-
6A,0,0,0,1,0,0,3,0,1,-
6A,0,0,2,2,0,0,1,0,1,-
6A,0,0,3,4,0,0,3,0,1,-
6A,0,0,5,5,0,0,1,0,1,-
6A,0,0,6,7,0,0,3,0,1,-
6A,0,0,8,8,0,0,1,0,1,-
6A,0,0,9,10,0,0,3,0,1,-
6A,0,0,11,11,0,0,1,0,1,-
6A,0,0,12,13,0,0,3,0,1,-
6A,0,0,14,14,0,0,1,0,1,-
70,0,0,0,31,0,0,4294967295,0,1,-
71,0,0,0,31,0,0,4294967295,0,1,-
72,0,0,0,31,0,0,4294967295,0,1,-
73,0,0,0,31,0,0,4294967295,0,1,-
74,0,0,0,31,0,0,4294967295,0,1,-
75,0,0,0,31,0,0,4294967295,0,1,-
76,0,0,0,31,0,0,4294967295,0,1,-
77,0,0,0,31,0,0,4294967295,0,1,-
78,0,0,0,31,0,0,4294967295,0,1,-
79,0,0,0,31,0,0,4294967295,0,1,-
7A,0,0,0,31,0,0,4294967295,0,1,-
7B,0,0,0,31,0,0,4294967295,0,1,-
7C,0,0,0,31,0,0,4294967295,0,1,-
7D,0,0,0,31,0,0,4294967295,0,1,-
7E,0,0,0,31,0,0,4294967295,0,1,-
D8,0,0,0,3,0,0,2,0,1,-
D8,0,0,4,7,0,0,2,0,1,-
D8,0,0,8,15,0,0,1,1,1,-
D8,0,0,16,19,0,0,2,0,1,-
D8,0,0,20,25,0,0,1,1,1,-
D9,0,0,0,31,0,0,4294967295,0,1,-
DA,0,0,0,3,0,0,15,0,1,-
DA,0,0,4,7,0,0,15,0,1,-
DA,0,0,8,11,0,0,15,0,1,-
DA,0,0,12,15,0,0,15,0,1,-
DA,0,0,16,19,0,0,15,0,1,-
DA,0,0,20,23,0,0,15,0,1,-
DA,0,0,24,27,0,0,15,0,1,-
DA,0,0,28,31,0,0,15,0,1,-
DB,0,0,0,31,0,0,4294967295,0,1,-
DC,0,0,0,31,0,0,4294967295,0,1,-
DD,0,0,0,31,0,0,4294967295,0,1,-
DE,0,0,0,31,0,0,4294967295,0,1,-
DF,0,0,0,15,0,0,65535,0,1,-
DF,0,0,16,31,0,0,65535,0,1,-
E0,0,0,0,11,0,0,3563,0,1,-
E0,0,0,16,27,0,0,3563,0,1,-
E1,0,0,0,0,15,0,0,65535,0,1,-
E1,0,0,16,23,0,0,255,0,1,-
E1,0,0,24,31,0,0,255,0,1,-
E3,0,0,0,11,0,0,3563,0,1,-
E4,0,0,0,31,0,0,4294967295,0,1,-
E8,0,0,0,9,0,0,1,1,1,-
E8,0,0,16,19,0,0,2,0,1,-
E8,0,0,20,23,0,0,2,0,1,-
E8,0,0,24,27,0,0,15,0,1,-
E8,0,0,28,31,0,0,2,0,1,-
E9,0,0,0,31,0,0,4294967295,0,1,-
EA,0,0,0,11,0,0,3563,0,1,-
EB,0,0,0,15,0,0,65535,0,1,-
EB,0,0,16,31,0,0,65535,0,1,-
EC,0,0,0,31,0,0,4294967295,0,1,-
ED,0,0,0,31,0,0,4294967295,0,1,-
EE,0,0,0,31,0,0,4294967295,0,1,-
EF,0,0,0,15,0,0,65535,0,1,-
F0,0,0,0,31,0,0,4294967295,0,1,-
F1,0,0,0,31,0,0,4294967295,0,1,-
F7,0,0,0,31,0,0,4294967295,0,1,-
FC,0,0,0,31,0,0,65535,0,x*503.975/ 65536-273.15,x
FD,0,0,0,31,0,0,65535,0,x*3 / 65536.0,x
FE,0,0,0,31,0,0,65535,0,x*3/65536.0,x
FF,0,0,0,31,0,0,4294967295,0,1,-
00,1,0,0,7,0,0,255,0,1,-
00,1,0,8,8,0,0,1,0,1,-
01,1,0,0,11,1,-2048,2047,0,1,-
01,1,0,12,12,0,0,1,0,1,-
02,1,0,0,11,1,-2048,2047,0,1,-
02,1,0,12,12,0,0,1,0,1,-
03,1,0,0,11,1,-2048,2047,0,1,-
03,1,0,12,12,0,0,1,0,1,-
04,1,0,0,11,1,-2048,2047,0,1,-
04,1,0,12,12,0,0,1,0,1,-
05,1,0,0,11,1,-2048,2047,0,1,-
05,1,0,12,12,0,0,1,0,1,-
06,1,0,0,11,1,-2048,2047,0,1,-
06,1,0,12,12,0,0,1,0,1,-
07,1,0,0,11,1,-2048,2047,0,1,-
07,1,0,12,12,0,0,1,0,1,-
08,1,0,0,11,1,-2048,2047,0,1,-
08,1,0,12,12,0,0,1,0,1,-
09,1,0,0,11,1,-2048,2047,0,1,-
09,1,0,12,12,0,0,1,0,1,-
0A,1,0,0,11,1,-2048,2047,0,1,-
0A,1,0,12,12,0,0,1,0,1,-
0B,1,0,0,11,1,-2048,2047,0,1,-
0B,1,0,12,12,0,0,1,0,1,-
0C,1,0,0,11,1,-2048,2047,0,1,-
0C,1,0,12,12,0,0,1,0,1,-
0D,1,1,0,11,0,0,4095,0,1,-
0E,1,1,0,11,0,0,4095,0,1,-
0F,1,1,0,11,0,0,4095,0,1,-
10,1,1,0,11,0,0,4095,0,1,-
11,1,1,0,11,0,0,4095,0,1,-
12,1,1,0,11,0,0,4095,0,1,-
13,1,1,0,11,0,0,4095,0,1,-
14,1,1,0,11,0,0,4095,0,1,-
15,1,1,0,11,0,0,4095,0,1,-
16,1,1,0,11,0,0,4095,0,1,-
17,1,1,0,11,0,0,4095,0,1,-
18,1,1,0,11,0,0,4095,0,1,-
19,1,1,0,11,0,0,4095,0,1,-
1A,1,1,0,11,0,0,4095,0,1,-
1B,1,1,0,11,0,0,4095,0,1,-
1C,1,1,0,11,0,0,4095,0,1,-
1D,1,1,0,11,0,0,4095,0,1,-
1E,1,1,0,11,0,0,4095,0,1,-
1F,1,1,0,11,0,0,4095,0,1,-
20,1,1,0,11,0,0,4095,0,1,-
21,1,1,0,11,0,0,4095,0,1,-
22,1,1,0,11,0,0,4095,0,1,-
23,1,1,0,11,0,0,4095,0,1,-
24,1,1,0,11,0,0,4095,0,1,-
25,1,0,0,11,0,0,4095,0,1,-
26,1,0,0,11,0,0,4095,0,1,-
27,1,0,0,11,0,0,4095,0,1,-
28,1,0,0,11,0,0,4095,0,1,-
29,1,0,0,11,0,0,4095,0,1,-
2A,1,0,0,11,0,0,4095,0,1,-
2B,1,0,0,11,0,0,4095,0,1,-
2C,1,0,0,11,0,0,4095,0,1,-
2D,1,0,0,11,0,0,4095,0,1,-
2E,1,0,0,11,0,0,4095,0,1,-
2F,1,0,0,11,0,0,4095,0,1,-
30,1,0,0,11,0,0,4095,0,1,-
31,1,0,0,11,0,0,4095,0,1,-
32,1,0,0,11,0,0,4095,0,1,-
33,1,0,0,11,0,0,4095,0,1,-
34,1,0,0,11,0,0,4095,0,1,-
35,1,0,0,11,0,0,4095,0,1,-
36,1,0,0,11,0,0,4095,0,1,-
37,1,0,0,11,0,0,4095,0,1,-
38,1,0,0,11,0,0,4095,0,1,-
39,1,0,0,11,0,0,4095,0,1,-
3A,1,0,0,11,0,0,4095,0,1,-
3B,1,0,0,11,0,0,4095,0,1,-
3C,1,0,0,11,0,0,4095,0,1,-
3D,1,0,0,11,0,0,4095,0,1,-
3D,1,0,12,15,0,0,15,0,1,-
3E,1,1,0,7,1,-28,28,0,1,-
3E,1,1,8,15,1,-28,28,0,1,-
3F,1,1,0,7,1,-28,28,0,1,-
40,1,1,0,6,0,0,127,0,1,-
40,1,1,8,13,0,0,127,0,1,-
41,1,1,0,6,0,0,127,0,1,-
41,1,1,8,13,0,0,127,0,1,-
42,1,1,0,6,0,0,127,0,1,-
42,1,1,8,13,0,0,127,0,1,-
43,1,1,0,6,0,0,127,0,1,-
43,1,1,8,13,0,0,127,0,1,-
44,1,1,0,6,0,0,127,0,1,-
44,1,1,8,13,0,0,127,0,1,-
45,1,1,0,6,0,0,127,0,1,-
45,1,1,8,13,0,0,127,0,1,-
46,1,1,0,6,0,0,127,0,1,-
46,1,1,8,13,0,0,127,0,1,-
47,1,1,0,6,0,0,127,0,1,-
47,1,1,8,13,0,0,127,0,1,-
48,1,1,0,6,0,0,127,0,1,-
48,1,1,8,13,0,0,127,0,1,-
49,1,1,0,6,0,0,127,0,1,-
49,1,1,8,13,0,0,127,0,1,-
4A,1,1,0,6,0,0,127,0,1,-
4A,1,1,8,13,0,0,127,0,1,-
4B,1,1,0,6,0,0,127,0,1,-
4B,1,1,8,13,0,0,127,0,1,-
4C,1,1,0,15,0,0,65535,0,1,-
4D,1,1,0,15,0,0,65535,0,1,-
4E,1,1,0,15,0,0,65535,0,1,-
4F,1,1,0,15,0,0,65535,0,1,-
50,1,1,0,15,0,0,65535,0,1,-
51,1,1,0,15,0,0,65535,0,1,-
52,1,1,0,15,0,0,65535,0,1,-
53,1,1,0,15,0,0,65535,0,1,-
54,1,1,0,15,0,0,65535,0,1,-
55,1,1,0,15,0,0,65535,0,1,-
56,1,1,0,15,0,0,65535,0,1,-
57,1,1,0,15,0,0,65535,0,1,-
58,1,1,0,15,0,0,65535,0,1,-
59,1,1,0,15,0,0,65535,0,1,-
5A,1,1,0,15,0,0,65535,0,1,-
5B,1,1,0,15,0,0,65535,0,1,-
5C,1,1,0,15,0,0,65535,0,1,-
5D,1,1,0,15,0,0,65535,0,1,-
5E,1,1,0,15,0,0,65535,0,1,-
5F,1,1,0,15,0,0,65535,0,1,-
60,1,1,0,15,0,0,65535,0,1,-
61,1,1,0,15,0,0,65535,0,1,-
62,1,1,0,15,0,0,65535,0,1,-
63,1,1,0,15,0,0,65535,0,1,-
64,1,0,0,15,1,-32768,32767,0,1,-
65,1,0,0,15,1,-32768,32767,0,1,-
66,1,0,0,15,1,-32768,32767,0,1,-
67,1,0,0,15,1,-32768,32767,0,1,-
68,1,0,0,15,1,-32768,32767,0,1,-
69,1,0,0,15,1,-32768,32767,0,1,-
6A,1,0,0,15,1,-32768,32767,0,1,-
6B,1,0,0,15,1,-32768,32767,0,1,-
6C,1,0,0,15,1,-32768,32767,0,1,-
6D,1,0,0,15,1,-32768,32767,0,1,-
6E,1,0,0,15,1,-32768,32767,0,1,-
6F,1,0,0,15,1,-32768,32767,0,1,-
70,1,0,0,15,1,-32768,32767,0,1,-
71,1,0,0,15,1,-32768,32767,0,1,-
72,1,0,0,15,1,-32768,32767,0,1,-
73,1,0,0,15,1,-32768,32767,0,1,-
74,1,0,0,15,1,-32768,32767,0,1,-
75,1,0,0,15,1,-32768,32767,0,1,-
76,1,0,0,15,1,-32768,32767,0,1,-
77,1,0,0,15,1,-32768,32767,0,1,-
78,1,0,0,15,1,-32768,32767,0,1,-
79,1,0,0,15,1,-32768,32767,0,1,-
7A,1,0,0,15,1,-32768,32767,0,1,-
7B,1,0,0,15,1,-32768,32767,0,1,-
7C,1,0,0,11,0,0,4095,0,1,-
7D,1,0,0,11,0,0,4095,0,1,-
7E,1,0,0,11,0,0,3563,0,1,-
7F,1,1,0,9,0,0,1,1,1,-
7F,1,0,10,10,0,0,1,0,1,-
7F,1,0,11,14,0,0,1,1,1,-
80,1,0,0,15,0,300,30000,0,1,-
81,1,0,0,15,1,-500,500,0,1,-
82,1,0,0,15,1,-500,500,0,1,-
83,1,0,0,15,0,0,20000,0,1,-
84,1,0,0,15,0,300,30000,0,1,-
85,1,0,0,15,1,-500,500,0,1,-
86,1,0,0,15,1,-500,500,0,1,-
87,1,0,0,15,0,0,20000,0,1,-
88,1,0,0,15,0,300,30000,0,1,-
89,1,0,0,15,1,-500,500,0,1,-
8A,1,0,0,15,1,-500,500,0,1,-
8B,1,0,0,15,0,0,20000,0,1,-
8C,1,0,0,15,0,300,30000,0,1,-
8D,1,0,0,15,1,-500,500,0,1,-
8E,1,0,0,15,1,-500,500,0,1,-
8F,1,0,0,15,0,0,20000,0,1,-
90,1,0,0,15,0,300,30000,0,1,-
91,1,0,0,15,1,-500,500,0,1,-
92,1,0,0,15,1,-500,500,0,1,-
93,1,0,0,15,0,0,20000,0,1,-
94,1,0,0,15,0,300,30000,0,1,-
95,1,0,0,15,1,-500,500,0,1,-
96,1,0,0,15,1,-500,500,0,1,-
97,1,0,0,15,0,0,20000,0,1,-
98,1,0,0,15,0,300,30000,0,1,-
99,1,0,0,15,1,-500,500,0,1,-
9A,1,0,0,15,1,-500,500,0,1,-
9B,1,0,0,15,0,0,20000,0,1,-
9C,1,0,0,15,0,300,30000,0,1,-
9D,1,0,0,15,1,-500,500,0,1,-
9E,1,0,0,15,1,-500,500,0,1,-
9F,1,0,0,15,0,0,20000,0,1,-
A0,1,0,0,15,0,300,30000,0,1,-
A1,1,0,0,15,1,-500,500,0,1,-
A2,1,0,0,15,1,-500,500,0,1,-
A3,1,0,0,15,0,0,20000,0,1,-
A4,1,0,0,15,0,300,30000,0,1,-
A5,1,0,0,15,1,-500,500,0,1,-
A6,1,0,0,15,1,-500,500,0,1,-
A7,1,0,0,15,0,0,20000,0,1,-
A8,1,0,0,15,0,300,30000,0,1,-
A9,1,0,0,15,1,-500,500,0,1,-
AA,1,0,0,15,1,-500,500,0,1,-
AB,1,0,0,15,0,0,20000,0,1,-
AC,1,0,0,15,0,300,30000,0,1,-
AD,1,0,0,15,1,-500,500,0,1,-
AE,1,0,0,15,1,-500,500,0,1,-
